ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label,time_published(est)
FOREX:EUR,0.097854,-0.092556,Neutral,2023-09-21 11:56:00-04:00
FOREX:EUR,0.044386,-0.064996,Neutral,2023-09-21 11:09:00-04:00
FOREX:EUR,0.243864,-0.205552,Somewhat-Bearish,2023-09-21 10:44:00-04:00
FOREX:EUR,0.16849,0.091414,Neutral,2023-09-21 08:54:44-04:00
FOREX:EUR,0.056808,0.033001,Neutral,2023-09-21 08:51:46-04:00
FOREX:EUR,0.073098,0.160404,Somewhat-Bullish,2023-09-21 08:01:00-04:00
FOREX:EUR,0.102888,-0.210994,Somewhat-Bearish,2023-09-21 07:14:00-04:00
FOREX:EUR,0.122269,0.0,Neutral,2023-09-21 07:13:00-04:00
FOREX:EUR,0.267804,-0.070138,Neutral,2023-09-21 05:30:20-04:00
FOREX:EUR,0.060848,-0.277272,Somewhat-Bearish,2023-09-21 04:49:00-04:00
FOREX:EUR,0.104683,0.041577,Neutral,2023-09-21 04:47:47-04:00
FOREX:EUR,0.16171,0.198367,Somewhat-Bullish,2023-09-21 04:17:00-04:00
FOREX:EUR,0.417995,0.510862,Bullish,2023-09-21 04:09:00-04:00
FOREX:EUR,0.693563,-0.179921,Somewhat-Bearish,2023-09-21 04:02:00-04:00
FOREX:EUR,0.098659,-0.172073,Somewhat-Bearish,2023-09-21 03:55:00-04:00
FOREX:EUR,0.114137,-0.130654,Neutral,2023-09-21 03:42:50-04:00
FOREX:EUR,0.083833,0.016985,Neutral,2023-09-21 03:34:45-04:00
FOREX:EUR,0.836003,0.174806,Somewhat-Bullish,2023-09-21 03:34:44-04:00
FOREX:EUR,0.092927,-0.002171,Neutral,2023-09-21 03:26:42-04:00
FOREX:EUR,0.085022,0.074107,Neutral,2023-09-21 03:18:45-04:00
FOREX:EUR,0.143415,0.0,Neutral,2023-09-21 02:56:15-04:00
FOREX:EUR,0.032382,0.030748,Neutral,2023-09-21 01:50:49-04:00
FOREX:EUR,0.087503,0.067379,Neutral,2023-09-21 01:30:00-04:00
FOREX:EUR,0.087503,0.067379,Neutral,2023-09-21 01:30:00-04:00
FOREX:EUR,0.00839,0.063444,Neutral,2023-09-21 01:00:00-04:00
FOREX:EUR,0.05654,-0.069201,Neutral,2023-09-20 22:44:32-04:00
FOREX:EUR,0.131284,-0.083687,Neutral,2023-09-20 20:16:56-04:00
FOREX:EUR,0.821469,0.088948,Neutral,2023-09-20 17:45:00-04:00
FOREX:EUR,0.115232,0.0,Neutral,2023-09-20 15:08:00-04:00
FOREX:EUR,0.068896,-0.013246,Neutral,2023-09-20 14:54:25-04:00
FOREX:EUR,0.0699,-0.015348,Neutral,2023-09-20 14:54:00-04:00
FOREX:EUR,0.127456,0.247686,Somewhat-Bullish,2023-09-20 14:15:00-04:00
FOREX:EUR,0.075397,0.108655,Neutral,2023-09-20 14:08:00-04:00
FOREX:EUR,0.194763,0.148621,Neutral,2023-09-20 13:19:00-04:00
FOREX:EUR,0.062597,-0.053192,Neutral,2023-09-20 12:28:00-04:00
FOREX:EUR,0.075161,0.129358,Neutral,2023-09-20 12:21:00-04:00
FOREX:EUR,0.152178,0.265874,Somewhat-Bullish,2023-09-20 12:00:00-04:00
FOREX:EUR,0.146618,0.248585,Somewhat-Bullish,2023-09-20 12:00:00-04:00
FOREX:EUR,0.051221,0.08999,Neutral,2023-09-20 11:10:00-04:00
FOREX:EUR,0.026155,0.242003,Somewhat-Bullish,2023-09-20 09:30:00-04:00
FOREX:EUR,0.24289,0.160193,Somewhat-Bullish,2023-09-20 09:27:17-04:00
FOREX:EUR,0.060236,-0.052093,Neutral,2023-09-20 06:10:00-04:00
FOREX:EUR,0.137671,0.082049,Neutral,2023-09-20 05:45:00-04:00
FOREX:EUR,0.072655,0.0,Neutral,2023-09-20 05:11:00-04:00
FOREX:EUR,0.110462,0.224825,Somewhat-Bullish,2023-09-20 04:30:00-04:00
FOREX:EUR,0.071145,0.142344,Neutral,2023-09-20 04:09:48-04:00
FOREX:EUR,0.063763,0.051288,Neutral,2023-09-20 03:09:32-04:00
FOREX:EUR,0.122894,-0.038506,Neutral,2023-09-20 03:04:00-04:00
FOREX:EUR,0.147818,0.135936,Neutral,2023-09-20 02:00:00-04:00
FOREX:EUR,0.087503,0.067379,Neutral,2023-09-20 01:30:00-04:00
FOREX:EUR,0.087503,0.067379,Neutral,2023-09-20 01:30:00-04:00
FOREX:EUR,0.817578,0.170157,Somewhat-Bullish,2023-09-20 00:50:24-04:00
FOREX:EUR,0.091684,0.017729,Neutral,2023-09-20 00:22:44-04:00
FOREX:EUR,0.050679,0.059774,Neutral,2023-09-20 00:01:00-04:00
FOREX:EUR,0.270773,-0.170871,Somewhat-Bearish,2023-09-19 22:45:00-04:00
FOREX:EUR,0.129168,0.0,Neutral,2023-09-19 22:45:00-04:00
FOREX:EUR,0.095138,0.145067,Neutral,2023-09-19 20:47:00-04:00
FOREX:EUR,0.146025,-0.157595,Somewhat-Bearish,2023-09-19 15:45:00-04:00
FOREX:EUR,0.050679,0.012974,Neutral,2023-09-19 15:38:53-04:00
FOREX:EUR,0.056674,0.174091,Somewhat-Bullish,2023-09-19 12:18:21-04:00
FOREX:EUR,0.042647,0.151521,Somewhat-Bullish,2023-09-19 10:50:00-04:00
FOREX:EUR,0.16849,-0.148368,Neutral,2023-09-19 10:32:38-04:00
FOREX:EUR,0.478939,0.034238,Neutral,2023-09-19 08:35:34-04:00
FOREX:EUR,0.02074,-0.032952,Neutral,2023-09-19 08:28:00-04:00
FOREX:EUR,0.09439,0.097096,Neutral,2023-09-19 08:20:00-04:00
FOREX:EUR,0.065685,0.005031,Neutral,2023-09-19 07:58:00-04:00
FOREX:EUR,0.102888,0.174143,Somewhat-Bullish,2023-09-19 07:44:05-04:00
FOREX:EUR,0.100941,0.145199,Neutral,2023-09-19 06:30:00-04:00
FOREX:EUR,0.100941,0.145199,Neutral,2023-09-19 06:30:00-04:00
FOREX:EUR,0.071784,0.016426,Neutral,2023-09-19 06:17:00-04:00
FOREX:EUR,0.12389,0.138656,Neutral,2023-09-19 06:11:18-04:00
FOREX:EUR,0.124348,0.13098,Neutral,2023-09-19 06:11:00-04:00
FOREX:EUR,0.100308,-0.001096,Neutral,2023-09-19 06:00:00-04:00
FOREX:EUR,0.194242,-0.195605,Somewhat-Bearish,2023-09-19 05:52:00-04:00
FOREX:EUR,0.091509,0.0,Neutral,2023-09-19 05:43:00-04:00
FOREX:EUR,0.265378,0.018784,Neutral,2023-09-19 05:05:00-04:00
FOREX:EUR,0.261117,-0.156524,Somewhat-Bearish,2023-09-19 05:01:00-04:00
FOREX:EUR,0.05387,0.166776,Somewhat-Bullish,2023-09-19 03:00:00-04:00
FOREX:EUR,0.674691,-0.092676,Neutral,2023-09-19 02:07:11-04:00
FOREX:EUR,0.15429,0.118618,Neutral,2023-09-19 02:00:00-04:00
FOREX:EUR,0.087503,0.067379,Neutral,2023-09-19 01:30:00-04:00
FOREX:EUR,0.087503,0.067379,Neutral,2023-09-19 01:30:00-04:00
FOREX:EUR,0.077343,0.139826,Neutral,2023-09-18 23:51:00-04:00
FOREX:EUR,0.050679,0.079429,Neutral,2023-09-18 23:22:00-04:00
FOREX:EUR,0.129168,0.0,Neutral,2023-09-18 23:06:00-04:00
FOREX:EUR,0.129168,0.0,Neutral,2023-09-18 23:06:00-04:00
FOREX:EUR,0.317254,0.066049,Neutral,2023-09-18 20:28:31-04:00
FOREX:EUR,0.114137,-0.049615,Neutral,2023-09-18 20:08:20-04:00
FOREX:EUR,0.146916,0.239892,Somewhat-Bullish,2023-09-18 19:22:13-04:00
FOREX:EUR,0.126119,-0.026078,Neutral,2023-09-18 19:08:00-04:00
FOREX:EUR,0.061315,0.0,Neutral,2023-09-18 15:44:00-04:00
FOREX:EUR,0.022969,0.047969,Neutral,2023-09-18 13:14:00-04:00
FOREX:EUR,0.236972,0.481101,Bullish,2023-09-18 13:08:34-04:00
FOREX:EUR,0.095327,0.042909,Neutral,2023-09-18 12:59:02-04:00
FOREX:EUR,0.05749,0.013005,Neutral,2023-09-18 12:23:00-04:00
FOREX:EUR,0.037155,0.057951,Neutral,2023-09-18 11:33:00-04:00
FOREX:EUR,0.040622,-0.031718,Neutral,2023-09-18 10:21:06-04:00
FOREX:EUR,0.087185,-0.101732,Neutral,2023-09-18 10:16:00-04:00
FOREX:EUR,0.361802,0.075858,Neutral,2023-09-18 09:03:38-04:00
FOREX:EUR,0.087824,0.010907,Neutral,2023-09-18 09:02:00-04:00
FOREX:EUR,0.240489,-0.097533,Neutral,2023-09-18 08:01:00-04:00
FOREX:EUR,0.13873,0.006434,Neutral,2023-09-18 07:32:26-04:00
FOREX:EUR,0.76367,0.251137,Somewhat-Bullish,2023-09-18 06:31:00-04:00
FOREX:EUR,0.056674,-0.072116,Neutral,2023-09-18 06:19:34-04:00
FOREX:EUR,0.139265,-0.156193,Somewhat-Bearish,2023-09-18 06:02:00-04:00
FOREX:EUR,0.028188,0.026154,Neutral,2023-09-18 05:52:00-04:00
FOREX:EUR,0.029545,-0.189646,Somewhat-Bearish,2023-09-18 05:33:56-04:00
FOREX:EUR,0.275091,-0.081472,Neutral,2023-09-18 05:01:00-04:00
FOREX:EUR,0.049424,0.077821,Neutral,2023-09-18 03:45:04-04:00
FOREX:EUR,0.048327,0.07774,Neutral,2023-09-18 03:45:04-04:00
